ID,Default,Loan_type,Gender,Age,Degree,Income,Credit_score,Loan_length,Signers,Citizenship
3965,0,Car ,Male  ,43,HS      ,77569,646,1,2,Citizen    
3966,0,Car ,Male  ,44,HS      ,93975,609,0,2,Citizen    
3967,0,Car ,Male  ,43,HS      ,106168,642,2,2,Citizen    
3968,0,Home,Male  ,41,HS      ,88837,630,6,2,Citizen    
3969,0,Home,Male  ,32,College ,101453,648,6,2,Citizen    
3970,0,Car ,Male  ,42,College ,84780,684,2,2,Non-citizen
3971,0,Car ,Female,37,College ,123480,642,0,2,Citizen    
3972,0,Car ,Male  ,51,HS      ,126575,586,1,2,Citizen    
3973,0,Home,Male  ,39,College ,76202,536,5,2,Citizen    
3974,0,Car ,Male  ,34,HS      ,91106,574,2,2,Citizen    
3975,0,Car ,Male  ,39,HS      ,107755,625,1,2,Citizen    
3976,0,Car ,Male  ,45,Graduate,109439,563,3,2,Citizen    
3977,0,Car ,Male  ,43,HS      ,96221,506,1,2,Citizen    
3978,0,Home,Male  ,37,College ,46846,533,8,2,Citizen    
3979,0,Home,Male  ,31,HS      ,76992,582,6,2,Citizen    
3980,0,Car ,Male  ,46,HS      ,106195,707,2,2,Citizen    
3981,0,Car ,Female,39,HS      ,108999,662,1,2,Citizen    
3982,1,Car ,Female,40,College ,125431,705,2,1,Citizen    
3983,0,Car ,Female,51,HS      ,105912,573,0,2,Citizen    
3984,0,Home,Female,46,College ,86557,625,7,2,Citizen    
3985,1,Home,Female,47,College ,98839,637,9,2,Citizen    
3986,1,Car ,Female,48,College ,103292,816,1,1,Non-citizen
3987,0,Home,Male  ,34,HS      ,78921,586,0,2,Citizen    
3988,0,Car ,Male  ,33,HS      ,113547,539,2,2,Citizen    
3989,0,Car ,Female,41,HS      ,97547,556,2,2,Citizen    
3990,0,Car ,Female,51,College ,109908,655,3,1,Citizen    
3991,1,Car ,Female,47,College ,113317,779,2,2,Citizen    
3992,0,Home,Female,44,HS      ,93316,646,7,1,Citizen    
3993,0,Car ,Female,51,Graduate,89943,643,2,2,Citizen    
3994,0,Car ,Male  ,39,Graduate,102569,604,3,2,Citizen    
3995,0,Home,Female,47,HS      ,78176,653,5,2,Citizen    
3996,0,Car ,Male  ,42,HS      ,87663,594,2,2,Citizen    
3997,0,Home,Male  ,31,HS      ,62355,515,5,2,Citizen    
3998,0,Car ,Female,54,College ,105815,638,2,2,Citizen    
3999,0,Car ,Female,46,HS      ,121929,529,0,2,Citizen    
4000,0,Car ,Male  ,45,HS      ,93001,657,2,2,Citizen    
4001,1,Home,Female,51,HS      ,112653,727,9,1,Citizen    
4002,0,Home,Male  ,33,HS      ,80330,509,6,2,Citizen    
4003,1,Car ,Female,46,HS      ,123803,687,1,2,Citizen    
4004,0,Car ,Female,49,HS      ,111708,613,2,2,Citizen    
4005,0,Car ,Male  ,40,College ,86710,601,0,2,Citizen    
4006,1,Car ,Male  ,38,College ,93549,554,2,2,Citizen    
4007,0,Home,Female,39,HS      ,84923,638,6,2,Citizen    
4008,0,Car ,Male  ,50,HS      ,115182,681,3,2,Citizen    
4009,0,Car ,Male  ,45,HS      ,108556,622,1,2,Citizen    
4010,0,Home,Male  ,40,HS      ,87531,676,6,2,Citizen    
4011,0,Car ,Female,41,HS      ,93353,515,2,2,Citizen    
4012,1,Home,Female,35,College ,76240,664,5,2,Non-citizen
4013,0,Car ,Female,39,HS      ,94437,611,1,2,Citizen    
4014,0,Home,Male  ,38,HS      ,79816,635,5,1,Citizen    
4015,1,Car ,Female,46,HS      ,134283,748,0,2,Citizen    
4016,0,Car ,Female,43,HS      ,84981,621,0,2,Citizen    
4017,0,Car ,Female,52,College ,109886,660,0,2,Citizen    
4018,0,Car ,Male  ,52,HS      ,118391,660,0,2,Citizen    
4019,0,Car ,Male  ,33,Graduate,92917,473,3,2,Citizen    
4020,0,Car ,Male  ,41,HS      ,108082,575,0,2,Citizen    
4021,0,Car ,Male  ,33,HS      ,78993,510,0,2,Citizen    
4022,0,Home,Male  ,44,HS      ,69194,617,1,2,Citizen    
4023,0,Car ,Female,52,HS      ,111167,576,0,2,Citizen    
4024,0,Car ,Male  ,48,College ,80096,618,0,2,Citizen    
4025,1,Car ,Male  ,53,College ,105272,734,1,2,Citizen    
4026,0,Home,Male  ,33,HS      ,74831,632,7,2,Citizen    
4027,0,Home,Male  ,42,HS      ,109229,656,8,2,Citizen    
4028,0,Home,Male  ,50,HS      ,78033,613,8,2,Citizen    
4029,0,Home,Male  ,45,College ,96278,574,11,2,Citizen    
4030,0,Car ,Male  ,48,HS      ,103384,536,0,2,Citizen    
4031,0,Car ,Female,38,HS      ,107765,681,1,2,Citizen    
4032,0,Car ,Female,35,HS      ,74366,594,0,2,Citizen    
4033,0,Home,Male  ,42,HS      ,86075,584,4,2,Citizen    
4034,0,Car ,Female,48,College ,108081,617,2,2,Citizen    
4035,0,Car ,Male  ,56,HS      ,94831,675,1,1,Citizen    
4036,0,Car ,Male  ,51,HS      ,85545,608,1,2,Citizen    
4037,0,Car ,Male  ,51,College ,100328,691,2,2,Citizen    
4038,1,Home,Female,52,HS      ,124766,651,5,1,Non-citizen
4039,0,Home,Female,45,HS      ,112533,634,7,2,Citizen    
4040,0,Home,Female,46,HS      ,103406,679,6,1,Citizen    
4041,0,Car ,Female,49,HS      ,81446,568,2,2,Citizen    
4042,0,Car ,Male  ,46,College ,103667,665,2,2,Citizen    
4043,0,Car ,Female,52,College ,97185,606,3,2,Citizen    
4044,0,Car ,Female,44,College ,100545,724,0,2,Citizen    
4045,0,Car ,Female,53,HS      ,115793,504,0,2,Citizen    
4046,0,Home,Male  ,43,HS      ,80111,576,5,2,Citizen    
4047,0,Home,Male  ,34,HS      ,112809,668,3,2,Citizen    
4048,0,Car ,Female,44,Graduate,113643,561,2,2,Citizen    
4049,0,Home,Male  ,38,HS      ,73682,606,2,2,Citizen    
4050,0,Home,Female,39,HS      ,114416,614,2,2,Citizen    
4051,0,Car ,Male  ,51,College ,118953,631,2,2,Citizen    
4052,0,Car ,Female,50,College ,94940,632,2,1,Citizen    
4053,0,Car ,Male  ,39,HS      ,87434,610,0,2,Citizen    
4054,0,Car ,Female,44,College ,105999,577,2,2,Citizen    
4055,0,Home,Male  ,31,HS      ,91724,589,1,2,Citizen    
4056,0,Home,Male  ,36,College ,120913,617,13,2,Citizen    
4057,0,Home,Male  ,37,HS      ,74970,596,8,2,Citizen    
4058,0,Home,Female,50,College ,100260,650,6,2,Citizen    
4059,0,Home,Male  ,43,HS      ,74827,548,10,2,Citizen    
4060,0,Car ,Female,36,College ,111422,633,1,2,Citizen    
4061,0,Car ,Female,41,HS      ,86104,545,0,2,Citizen    
4062,0,Home,Male  ,41,HS      ,113113,548,9,2,Citizen    
4063,0,Car ,Female,41,HS      ,106656,659,0,2,Citizen    
4064,1,Car ,Female,39,Graduate,123493,798,0,2,Non-citizen
4065,0,Car ,Female,37,College ,78129,644,3,2,Citizen    
4066,0,Car ,Male  ,41,College ,77614,669,1,2,Citizen    
4067,0,Car ,Male  ,42,HS      ,112966,606,2,2,Citizen    
4068,0,Car ,Female,41,HS      ,73691,593,0,2,Citizen    
4069,0,Home,Male  ,37,HS      ,103658,600,10,2,Citizen    
4070,0,Car ,Male  ,50,HS      ,95095,678,1,2,Citizen    
4071,0,Home,Female,46,HS      ,107208,614,8,2,Citizen    
4072,0,Car ,Male  ,42,HS      ,115419,617,2,1,Citizen    
4073,0,Car ,Female,42,Graduate,126308,682,2,2,Non-citizen
4074,0,Home,Male  ,36,HS      ,103205,702,4,2,Citizen    
4075,0,Car ,Male  ,47,College ,111910,619,2,2,Citizen    
4076,0,Car ,Male  ,35,HS      ,97153,591,0,2,Citizen    
4077,0,Home,Male  ,33,HS      ,88818,422,3,2,Citizen    
4078,0,Car ,Male  ,44,HS      ,110218,694,3,2,Citizen    
4079,0,Car ,Male  ,58,HS      ,99057,639,0,1,Citizen    
4080,0,Car ,Female,40,College ,94641,554,3,2,Citizen    
4081,0,Home,Male  ,34,HS      ,110183,589,4,1,Citizen    
4082,0,Car ,Male  ,36,College ,98639,685,1,2,Citizen    
4083,0,Car ,Male  ,40,HS      ,99665,623,1,2,Citizen    
4084,0,Car ,Male  ,49,HS      ,144418,727,1,2,Citizen    
4085,0,Car ,Female,41,College ,113281,658,2,2,Citizen    
4086,0,Car ,Female,33,College ,90520,582,0,2,Citizen    
4087,0,Car ,Female,50,College ,108316,695,2,2,Citizen    
4088,0,Car ,Male  ,38,HS      ,117226,540,2,2,Citizen    
4089,0,Car ,Male  ,42,HS      ,112289,607,2,2,Citizen    
4090,0,Home,Male  ,34,College ,93864,597,4,2,Citizen    
4091,0,Home,Male  ,36,College ,87684,519,3,2,Citizen    
4092,0,Car ,Female,39,HS      ,106004,678,0,2,Citizen    
4093,0,Car ,Male  ,35,HS      ,75703,544,0,2,Citizen    
4094,0,Car ,Male  ,43,Graduate,86937,721,3,1,Citizen    
4095,0,Car ,Male  ,42,HS      ,89144,659,0,2,Citizen    
4096,0,Car ,Female,47,Graduate,77577,615,2,2,Citizen    
4097,0,Car ,Male  ,36,College ,73045,515,0,2,Citizen    
4098,0,Home,Male  ,55,HS      ,98377,730,4,2,Citizen    
4099,0,Home,Female,34,College ,66984,663,4,1,Citizen    
4100,0,Car ,Female,37,HS      ,104330,523,1,2,Citizen    
4101,0,Home,Male  ,33,HS      ,80088,484,5,2,Citizen    
4102,0,Home,Female,40,HS      ,114603,671,10,2,Citizen    
4103,0,Home,Male  ,38,HS      ,70327,570,3,2,Citizen    
4104,0,Car ,Male  ,39,HS      ,104640,577,0,2,Citizen    
4105,0,Car ,Male  ,46,HS      ,91178,515,1,2,Citizen    
4106,0,Car ,Male  ,50,HS      ,102734,655,1,2,Citizen    
4107,0,Home,Female,41,College ,89500,638,10,2,Citizen    
4108,0,Car ,Male  ,42,HS      ,94175,522,1,2,Citizen    
4109,0,Home,Male  ,45,College ,94231,651,7,2,Citizen    
4110,0,Car ,Female,44,HS      ,62157,630,1,1,Citizen    
4111,0,Car ,Female,51,College ,135858,758,2,2,Non-citizen
4112,0,Car ,Male  ,41,HS      ,64427,491,1,2,Citizen    
4113,0,Car ,Male  ,45,College ,100258,587,3,2,Citizen    
4114,0,Car ,Female,31,College ,95625,679,0,2,Citizen    
4115,0,Car ,Male  ,51,Graduate,87090,531,3,2,Citizen    
4116,0,Car ,Male  ,45,HS      ,78112,552,0,2,Citizen    
4117,0,Car ,Female,49,College ,130963,637,3,2,Citizen    
4118,1,Car ,Female,48,College ,119099,622,2,2,Citizen    
4119,0,Home,Male  ,44,HS      ,109565,520,2,2,Citizen    
4120,0,Home,Female,41,HS      ,127588,632,4,2,Citizen    
4121,0,Car ,Male  ,32,HS      ,101480,689,2,2,Citizen    
4122,0,Car ,Female,48,HS      ,105260,685,2,2,Citizen    
4123,0,Car ,Male  ,47,HS      ,77881,458,0,2,Citizen    
4124,0,Car ,Female,44,Graduate,87956,729,3,2,Citizen    
4125,0,Car ,Male  ,40,College ,125736,604,3,2,Citizen    
4126,0,Car ,Female,43,HS      ,93753,632,0,2,Citizen    
4127,0,Car ,Male  ,38,HS      ,97391,593,0,2,Citizen    
4128,0,Home,Female,44,HS      ,74806,517,8,2,Citizen    
4129,0,Car ,Female,51,HS      ,89388,689,0,2,Citizen    
4130,0,Home,Male  ,38,HS      ,105208,720,6,2,Citizen    
4131,0,Home,Female,39,HS      ,74125,558,3,2,Citizen    
4132,0,Car ,Female,48,HS      ,120752,627,1,1,Non-citizen
4134,0,Car ,Male  ,33,HS      ,77536,506,2,2,Citizen    
4135,0,Home,Male  ,34,HS      ,114299,639,7,2,Citizen    
4136,0,Car ,Male  ,41,HS      ,87283,558,0,2,Citizen    
4137,0,Car ,Male  ,41,College ,102417,708,2,2,Citizen    
4138,0,Home,Female,37,College ,113605,502,9,2,Citizen    
4139,0,Home,Male  ,44,HS      ,91088,547,7,2,Citizen    
4140,0,Car ,Female,35,HS      ,110532,565,0,2,Citizen    
4141,0,Car ,Female,42,HS      ,96913,573,2,1,Citizen    
4142,0,Car ,Female,47,College ,109532,663,0,2,Citizen    
4143,0,Car ,Male  ,38,College ,99184,607,2,2,Citizen    
4144,0,Car ,Female,33,HS      ,87615,481,2,2,Citizen    
4145,0,Car ,Female,41,College ,71433,603,0,2,Citizen    
4146,0,Car ,Male  ,48,College ,86105,548,0,2,Citizen    
4147,0,Home,Male  ,45,HS      ,98440,605,5,2,Citizen    
4148,0,Home,Male  ,60,HS      ,92043,709,5,2,Citizen    
4149,0,Car ,Female,42,HS      ,88951,568,0,2,Citizen    
4150,0,Car ,Male  ,43,HS      ,92531,693,2,2,Citizen    
4151,0,Car ,Male  ,44,Graduate,97332,584,2,2,Citizen    
4152,0,Car ,Male  ,43,HS      ,78999,488,2,2,Citizen    
4153,0,Car ,Male  ,47,College ,112257,675,2,2,Citizen    
4154,0,Car ,Female,43,HS      ,93340,659,1,2,Citizen    
4155,0,Car ,Male  ,42,College ,65241,488,2,2,Citizen    
4156,0,Car ,Male  ,54,HS      ,115416,685,2,2,Citizen    
4157,0,Home,Male  ,44,HS      ,85542,646,9,2,Citizen    
4158,0,Home,Male  ,39,HS      ,72189,552,2,2,Citizen    
4159,1,Car ,Male  ,52,College ,100687,583,2,2,Citizen    
4160,0,Car ,Female,40,HS      ,97157,638,0,2,Citizen    
4161,0,Home,Female,37,HS      ,86052,533,10,2,Citizen    
4162,0,Car ,Male  ,48,College ,113947,564,2,2,Citizen    
4163,1,Car ,Female,50,College ,125988,608,1,2,Citizen    
4164,0,Car ,Female,35,HS      ,111865,568,3,2,Citizen    
4165,0,Car ,Male  ,43,College ,94990,677,3,2,Citizen    
4166,1,Car ,Female,47,College ,101642,692,2,2,Citizen    
4167,0,Car ,Male  ,48,HS      ,77928,573,0,2,Citizen    
4168,1,Home,Male  ,52,HS      ,113996,642,3,2,Citizen    
4169,1,Car ,Female,45,Graduate,114196,664,3,2,Citizen    
4170,0,Car ,Male  ,43,HS      ,71026,580,0,2,Citizen    
4171,0,Car ,Female,46,HS      ,68912,639,0,2,Citizen    
4172,0,Home,Male  ,31,HS      ,91966,539,3,2,Citizen    
4173,0,Car ,Male  ,35,HS      ,92721,502,0,2,Citizen    
4174,1,Car ,Male  ,45,College ,94922,668,1,2,Citizen    
4175,0,Home,Male  ,33,HS      ,82603,528,1,2,Citizen    
4176,0,Car ,Male  ,38,HS      ,69189,599,0,2,Citizen    
4177,0,Home,Male  ,40,HS      ,54885,519,7,2,Citizen    
4178,0,Car ,Male  ,44,HS      ,105223,624,2,2,Citizen    
4179,0,Car ,Female,45,Graduate,104783,710,0,2,Citizen    
4180,0,Home,Male  ,40,HS      ,74250,585,0,2,Citizen    
4181,0,Home,Male  ,46,HS      ,109811,586,9,2,Citizen    
4182,0,Car ,Male  ,40,College ,90968,564,0,2,Citizen    
4183,0,Home,Male  ,38,HS      ,78890,581,3,2,Citizen    
4184,0,Car ,Female,57,Graduate,100398,687,3,2,Citizen    
4185,0,Home,Male  ,45,College ,101462,569,8,2,Citizen    
4186,0,Car ,Female,45,Graduate,102743,667,3,2,Non-citizen
4187,0,Home,Female,48,HS      ,126747,727,7,2,Citizen    
4188,0,Car ,Female,54,HS      ,117815,726,2,1,Non-citizen
4189,0,Car ,Female,50,College ,116940,769,2,1,Citizen    
4190,0,Car ,Female,48,College ,113270,647,2,2,Citizen    
4191,0,Home,Male  ,43,College ,100380,534,8,2,Citizen    
4192,0,Car ,Female,39,HS      ,100498,633,0,2,Citizen    
4193,0,Car ,Female,42,College ,109464,646,2,2,Citizen    
4194,0,Car ,Male  ,52,HS      ,68124,594,2,2,Citizen    
4195,0,Car ,Female,43,College ,64636,550,0,2,Citizen    
4196,0,Home,Male  ,43,HS      ,89854,672,6,1,Citizen    
4197,0,Home,Male  ,44,HS      ,86829,603,9,2,Citizen    
4198,0,Home,Female,31,HS      ,54687,564,2,2,Citizen    
4199,1,Car ,Male  ,36,College ,95288,580,2,2,Citizen    
4200,0,Car ,Female,38,HS      ,121538,518,0,2,Citizen    
4201,0,Home,Male  ,43,HS      ,58963,599,3,2,Citizen    
4202,0,Home,Male  ,43,College ,109095,618,13,2,Citizen    
4203,0,Car ,Male  ,43,HS      ,92747,515,0,2,Citizen    
4204,0,Car ,Male  ,50,HS      ,106163,483,2,1,Citizen    
4205,0,Car ,Male  ,38,College ,119064,677,2,2,Citizen    
4206,0,Home,Female,48,HS      ,106373,609,7,2,Citizen    
4207,0,Home,Male  ,35,HS      ,80675,569,7,2,Citizen    
4208,0,Car ,Male  ,47,HS      ,95629,634,2,2,Citizen    
4209,0,Car ,Male  ,45,College ,86656,609,2,2,Citizen    
4210,0,Car ,Male  ,43,HS      ,96256,614,2,2,Citizen    
4211,0,Car ,Female,30,College ,77165,569,0,2,Citizen    
4212,1,Car ,Male  ,40,College ,90413,596,1,2,Citizen    
4213,0,Car ,Male  ,35,HS      ,97350,610,2,1,Citizen    
4214,0,Car ,Female,48,College ,101683,671,2,1,Citizen    
4215,0,Car ,Male  ,50,HS      ,92432,526,2,2,Citizen    
4216,0,Home,Male  ,35,HS      ,109580,574,11,2,Citizen    
4217,0,Car ,Female,45,HS      ,103176,692,0,1,Citizen    
4218,0,Car ,Male  ,34,HS      ,81474,586,1,2,Citizen    
4219,1,Car ,Female,45,HS      ,107278,771,0,2,Citizen    
4220,0,Home,Female,43,HS      ,105519,677,4,2,Citizen    
4221,0,Car ,Female,48,College ,92211,715,1,2,Citizen    
4222,0,Car ,Male  ,37,HS      ,79221,568,2,2,Citizen    
4223,0,Home,Female,50,HS      ,92733,725,11,2,Citizen    
4224,0,Car ,Male  ,45,HS      ,73079,602,0,2,Citizen    
4225,0,Car ,Male  ,44,College ,105427,633,1,2,Citizen    
4226,0,Home,Female,38,College ,92884,631,2,2,Citizen    
4227,0,Car ,Male  ,42,College ,97460,575,2,2,Citizen    
4228,0,Home,Female,45,HS      ,91823,595,6,2,Citizen    
4229,0,Car ,Male  ,51,College ,89476,515,3,2,Citizen    
4230,0,Home,Female,37,HS      ,72996,590,5,2,Citizen    
4231,1,Car ,Male  ,46,College ,75736,600,0,2,Citizen    
4232,0,Home,Female,29,HS      ,82630,710,1,2,Citizen    
4233,0,Home,Male  ,40,HS      ,104323,592,11,2,Citizen    
4234,0,Car ,Male  ,40,College ,81439,576,0,2,Citizen    
4235,0,Home,Female,47,HS      ,106456,569,4,2,Citizen    
4236,0,Car ,Female,50,HS      ,115411,771,0,2,Citizen    
4237,0,Car ,Female,50,HS      ,108483,691,2,2,Citizen    
4238,0,Car ,Male  ,46,HS      ,68861,601,2,2,Citizen    
4239,0,Car ,Male  ,39,HS      ,84244,633,0,2,Citizen    
4240,0,Car ,Male  ,46,College ,86142,622,0,2,Citizen    
4241,1,Car ,Female,52,Graduate,139008,792,1,2,Non-citizen
4242,0,Car ,Male  ,46,HS      ,104185,608,0,2,Citizen    
4243,1,Home,Female,46,HS      ,120706,681,8,2,Citizen    
4244,0,Car ,Female,47,HS      ,103851,729,2,1,Citizen    
4245,0,Car ,Female,43,HS      ,90018,622,0,2,Citizen    
4246,0,Home,Male  ,32,HS      ,115887,596,6,2,Citizen    
4247,0,Car ,Female,48,College ,85377,691,1,2,Citizen    
4248,0,Car ,Male  ,26,HS      ,79845,595,0,2,Citizen    
4249,0,Car ,Female,30,Graduate,94619,694,2,2,Citizen    
4250,0,Car ,Female,46,College ,109803,670,2,2,Citizen    
4251,0,Car ,Male  ,42,HS      ,87394,601,0,2,Citizen    
4252,0,Car ,Female,36,HS      ,121274,558,0,2,Citizen    
4253,0,Car ,Male  ,42,HS      ,68529,558,1,2,Citizen    
4254,0,Car ,Male  ,47,College ,102738,624,3,2,Citizen    
4255,0,Car ,Male  ,44,HS      ,106798,478,2,2,Citizen    
4256,0,Home,Female,44,HS      ,87484,633,4,2,Citizen    
4257,0,Home,Male  ,48,HS      ,85902,672,5,1,Citizen    
4258,0,Car ,Male  ,52,HS      ,114109,688,1,2,Citizen    
4259,1,Car ,Male  ,57,College ,129862,662,2,2,Citizen    
4260,0,Car ,Female,46,HS      ,113718,653,0,2,Citizen    
4261,0,Home,Male  ,45,HS      ,84520,587,7,2,Citizen    
4262,0,Car ,Female,42,HS      ,98440,566,0,2,Citizen    
4263,0,Car ,Male  ,35,HS      ,73367,584,0,2,Citizen    
4264,1,Home,Female,37,HS      ,140418,703,2,2,Citizen    
4265,0,Car ,Male  ,56,HS      ,68986,592,1,2,Citizen    
4266,0,Home,Female,29,HS      ,117694,544,6,2,Citizen    
4267,0,Car ,Female,54,HS      ,155953,652,3,1,Citizen    
4268,0,Car ,Male  ,46,HS      ,124511,508,2,2,Citizen    
4269,0,Home,Male  ,39,HS      ,109334,543,5,2,Citizen    
4270,0,Home,Male  ,43,HS      ,78798,641,0,2,Citizen    
4271,1,Home,Female,54,HS      ,94632,729,10,1,Citizen    
4272,0,Car ,Female,45,HS      ,105837,668,0,2,Citizen    
4273,0,Car ,Male  ,37,HS      ,86600,579,0,2,Citizen    
4274,0,Car ,Female,43,College ,96735,550,1,2,Citizen    
4275,0,Car ,Female,36,HS      ,104510,565,2,2,Citizen    
4276,0,Car ,Female,39,HS      ,72601,574,0,2,Citizen    
4277,0,Home,Male  ,31,HS      ,73523,645,4,2,Citizen    
4278,0,Home,Male  ,47,HS      ,105347,665,6,2,Citizen    
4279,0,Home,Male  ,42,HS      ,132522,741,8,2,Citizen    
4280,0,Home,Female,41,HS      ,101384,601,0,2,Citizen    
4281,0,Home,Male  ,43,HS      ,76369,551,2,2,Citizen    
4282,0,Car ,Male  ,33,HS      ,71053,579,0,2,Citizen    
4283,0,Car ,Female,54,HS      ,94157,643,0,1,Citizen    
4284,0,Car ,Male  ,48,HS      ,141616,554,3,2,Citizen    
4285,0,Home,Female,50,HS      ,102406,676,4,2,Citizen    
4286,0,Car ,Female,39,HS      ,126294,684,0,2,Citizen    
4287,0,Car ,Male  ,47,HS      ,127201,681,1,2,Citizen    
4288,0,Home,Male  ,43,HS      ,89165,787,6,2,Citizen    
4289,0,Car ,Female,32,HS      ,100398,711,0,2,Citizen    
4290,0,Home,Male  ,43,College ,130079,559,9,2,Citizen    
4291,0,Home,Male  ,40,HS      ,105433,606,5,2,Citizen    
4292,0,Car ,Male  ,42,HS      ,70969,632,0,2,Citizen    
4293,0,Car ,Male  ,43,HS      ,107030,585,2,2,Citizen    
4294,0,Car ,Female,53,HS      ,121814,586,3,2,Citizen    
4295,0,Car ,Female,43,HS      ,100217,575,2,2,Citizen    
4296,0,Car ,Male  ,41,College ,71636,607,2,2,Citizen    
4297,0,Car ,Male  ,42,HS      ,61144,558,0,2,Citizen    
4298,0,Car ,Female,57,HS      ,85407,769,2,2,Citizen    
4299,0,Car ,Female,38,College ,91555,576,0,2,Citizen    
4300,0,Car ,Male  ,47,HS      ,112050,715,3,2,Citizen    
4301,0,Car ,Female,40,HS      ,107635,598,0,2,Citizen    
4302,0,Car ,Female,42,HS      ,81075,560,3,2,Citizen    
4303,0,Car ,Female,41,HS      ,76185,573,0,2,Citizen    
4304,0,Home,Female,41,HS      ,124591,603,5,2,Citizen    
4305,0,Home,Male  ,44,HS      ,116536,631,11,2,Citizen    
4306,0,Home,Male  ,36,HS      ,89547,620,6,2,Citizen    
4307,0,Car ,Male  ,44,College ,106059,688,1,2,Citizen    
4308,0,Car ,Female,41,HS      ,107135,668,2,1,Non-citizen
4309,0,Car ,Male  ,42,HS      ,96315,687,2,2,Citizen    
4310,0,Car ,Male  ,25,HS      ,62105,453,0,2,Citizen    
4311,0,Home,Male  ,49,HS      ,92534,588,7,2,Citizen    
4312,0,Car ,Male  ,37,HS      ,102801,595,1,2,Citizen    
4313,0,Home,Male  ,32,HS      ,76153,604,3,2,Citizen    
4314,0,Car ,Female,52,HS      ,89526,536,0,2,Citizen    
4315,0,Home,Male  ,42,HS      ,102301,577,6,2,Citizen    
4316,0,Car ,Female,43,HS      ,107459,660,1,2,Citizen    
4317,0,Home,Male  ,26,HS      ,87524,550,8,2,Citizen    
4318,0,Home,Male  ,42,HS      ,137442,598,5,2,Citizen    
4319,0,Car ,Female,40,College ,104028,710,2,2,Citizen    
4320,1,Car ,Male  ,45,College ,128576,710,1,2,Citizen    
4321,0,Car ,Female,44,HS      ,100396,592,1,2,Citizen    
4322,0,Home,Male  ,33,HS      ,94745,597,1,2,Citizen    
4323,0,Home,Female,53,HS      ,115266,589,5,1,Citizen    
4324,0,Home,Male  ,43,HS      ,85315,515,5,2,Citizen    
4325,0,Home,Female,47,HS      ,135915,650,11,2,Citizen    
4326,0,Home,Female,38,HS      ,79057,558,5,2,Citizen    
4327,0,Home,Male  ,38,HS      ,96622,575,5,2,Citizen    
4328,0,Home,Female,44,HS      ,108746,547,8,2,Citizen    
4329,0,Car ,Female,35,HS      ,76218,540,0,2,Citizen    
4330,0,Car ,Female,36,College ,86890,608,2,2,Citizen    
4331,0,Car ,Female,48,College ,109879,659,3,1,Citizen    
4332,0,Car ,Male  ,44,HS      ,82191,546,1,2,Citizen    
4333,0,Car ,Male  ,40,College ,101265,747,2,2,Citizen    
4334,0,Car ,Male  ,33,HS      ,100170,586,1,2,Citizen    
4335,0,Home,Male  ,43,HS      ,90942,619,7,2,Citizen    
4336,0,Car ,Female,45,College ,108406,611,2,2,Citizen    
4337,0,Home,Male  ,34,HS      ,89536,610,6,2,Citizen    
4338,0,Car ,Male  ,43,Graduate,99401,654,2,2,Citizen    
4339,0,Home,Male  ,49,HS      ,112824,556,5,2,Citizen    
4340,0,Car ,Female,36,College ,95384,571,0,2,Citizen    
4341,0,Car ,Male  ,40,HS      ,107593,505,0,2,Citizen    
4342,0,Car ,Female,46,College ,86351,600,0,2,Citizen    
4343,1,Home,Male  ,54,College ,80685,611,6,2,Citizen    
